  (ACADEMIC_EMPHASIS FINE_ARTS))

(def_instance UNIVERSITY_OF_TEXAS
  (state TEXAS)
  (location SMALL_CITY)
  (control state)
  (no_of_students THOUS:20+)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:15:1)
  (sat verbal 300)
  (sat math 300)
  (expenses THOUS$:4_)
  (percent_financial_aid 40)
  (no_applicants thous:17+)
  (percent_admittance 60)
  (percent_enrolled 60)
  (academics scale:1_5 3)
  (social scale:1_5 5)
  (quality_of_life scale:1_5 5)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS))

(def_instance CORPUS_CHRISTI_state_U
  (state TEXAS)
  (location SMALL_CITY)
  (control state)
  (no_of_students THOUS:5_)
  (male:female ratio:70:30)
  (STUDENT:FACULTY RATIO:12:1)
  (sat verbal 250)
  (sat math 250)
  (expenses THOUS$:4_)
  (percent_financial_aid 40)
  (no_applicants thous:4_)
  (percent_admittance 80)
  (percent_enrolled 70)
  (academics scale:1_5 1)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION))

(def_instance UNIVERSITY_OF_PENNSYLVANIA
  (state PENNSYLVANIA)
  (location urban)
  (control private)
  (no_of_students THOUS:15_20)
  (male:female ratio:5:4)
  (STUDENT:FACULTY RATIO:10:1)
  (sat verbal 610)
  (sat math 660)
  (expenses THOUS$:7_10)
  (no_applicants thous:10_13)
  (percent_admittance 40)
  (percent_enrolled 50)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS WHARTON))

(def_instance VILLANOVA
  (state PENNSYLVANIA)
  (location suburban)
  (control private)
  (no_of_students THOUS:10_15)
  (male:female ratio:4:3)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 528)
  (sat math 585)
  (expenses THOUS$:4_7)
  (no_applicants thous:7_10)
  (percent_admittance 60)
  (percent_enrolled 40)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS NURSING)
  (ACADEMIC_EMPHASIS COMMERCE))

(def_instance GLASSBORO_state_COLLEGE
  (state NEWJERSEY)
  (location SMALL_TOWN)
  (control state)
  (no_of_students THOUS:5_10)
  (male:female ratio:3:3)
  (STUDENT:FACULTY RATIO:18:1)
  (sat verbal 440)
  (sat math 470)
  (expenses THOUS$:4_)
  (no_applicants thous:4_7)
  (percent_admittance 50)
  (percent_enrolled 50)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS PERFORMING_ARTS))

(def_instance SAINT_ELIZABETHS
  (state NEWJERSEY)
  (location SMALL_TOWN)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:0:100)
  (STUDENT:FACULTY RATIO:10:1)
  (sat verbal 428)
  (sat math 440)
  (expenses THOUS$:4_7)
  (no_applicants thous:4_7)
  (percent_admittance 90)
  (percent_enrolled 50)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS BIOLOGY))

(def_instance JUILLIARD
  (state ny)
  (location urban)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:40:60)
  (STUDENT:FACULTY RATIO:7:1)
  (sat verbal 0)
  (sat math 0)
  (expenses THOUS$:10+)
  (percent_financial_aid 70)
  (no_applicants thous:7_10)
  (percent_admittance 15)
  (percent_enrolled 80)
  (academics scale:1_5 1)
  (social scale:1_5 1)
  (quality_of_life scale:1_5 2)
  (ACADEMIC_EMPHASIS MUSIC_PERFORMANCE)
  (ACADEMIC_EMPHASIS DANCE)
  (ACADEMIC_EMPHASIS DRAMA))

(def_instance EASTMAN_SCHOOL_OF_MUSIC
  (state ny)
  (location urban)
  (control private)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:40:60)
  (STUDENT:FACULTY RATIO:7:1)
  (sat verbal 400)
  (sat math 400)
  (sat verbal 0)
  (expenses THOUS$:10+)
  (percent_financial_aid 40)
  (no_applicants thous:4_7)
  (percent_admittance 15)
  (percent_enrolled 70)
  (academics scale:1_5 3)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS MUSIC_EDUCATION)
  (ACADEMIC_EMPHASIS MUSIC_PERFORMANCE)
  (ACADEMIC_EMPHASIS MUSIC_COMPOSITION)
  (ACADEMIC_EMPHASIS MUSIC))

(def_instance BUTLER
  (state INDIANA)
  (location urban)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:40:60)
  (STUDENT:FACULTY RATIO:15:1)
  (sat verbal 500)
  (sat math 530)
  (expenses THOUS$:7_10)
  (percent_financial_aid 75)
  (no_applicants thous:4_)
  (percent_admittance 80)
  (percent_enrolled 40)
  (academics scale:1_5 3)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS)
  (ACADEMIC_EMPHASIS EDUCATION))

(def_instance SYRACUSE
  (state ny)
  (location SMALL_CITY)
  (control private)
  (no_of_students THOUS:10_15)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 535)
  (sat math 560)
  (expenses THOUS$:10+)
  (percent_financial_aid 60)
  (academics scale:1_5 4)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS COMMUNICATIONS)
  (ACADEMIC_EMPHASIS VISUAL_AND_PERFORMING_ARTS))

(def_instance RUTGERS
  (state NEWJERSEY)
  (location SMALL_TOWN)
  (control state)
  (no_of_students THOUS:5_10)
  (male:female ratio:47:53)
  (STUDENT:FACULTY RATIO:16:1)
  (sat verbal 550)
  (sat math 600)
  (expenses THOUS$:4_7)
  (percent_financial_aid 40)
  (no_applicants thous:10_13)
  (percent_admittance 50)
  (percent_enrolled 30)
  (academics scale:1_5 4)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS PHYSICAL_SCIENCES)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS)
  (ACADEMIC_EMPHASIS COMPUTER_SCIENCE)
  (ACADEMIC_EMPHASIS POLITICAL_SCIENCE))

(def_instance UNIVERSITY_OF_MINNESOTA
  (state MINNESOTA)
  (location urban)
  (control state)
  (no_of_students THOUS:20+)
  (male:female ratio:55:45)
  (STUDENT:FACULTY RATIO:16:1)
  (sat verbal 490)
  (sat math 557)
  (expenses THOUS$:4_)
  (percent_financial_aid 50)
  (no_applicants thous:7_10)
  (percent_admittance 80)
  (percent_enrolled 60)
  (academics scale:1_5 4)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS AGRICULTURE))

(def_instance UNIVERSITY_OF_MARYLAND
  (state MARYLAND)
  (location suburban)
  (control state)
  (no_of_students THOUS:20+)
  (male:female ratio:55:45)
  (STUDENT:FACULTY RATIO:16:1)
  (sat verbal 468)
  (sat math 529)
  (expenses THOUS$:4_)
  (percent_financial_aid 50)
  (no_applicants thous:13_17)
  (percent_admittance 60)
  (percent_enrolled 50)
  (academics scale:1_5 3)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS ARTS_AND_HUMANITIES))

(def_instance NORTHWESTERN
  (state ILLINOIS)
  (location SMALL_CITY)
  (control private)
  (no_of_students THOUS:10_15)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:9:1)
  (sat verbal 590)
  (sat math 630)
  (expenses THOUS$:10+)
  (percent_financial_aid 65)
  (no_applicants thous:7_10)
  (percent_admittance 45)
  (percent_enrolled 45)
  (academics scale:1_5 4)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS JOURNALISM)
  (ACADEMIC_EMPHASIS MUSIC)
  (ACADEMIC_EMPHASIS TECHNOLOGY)
  (ACADEMIC_EMPHASIS EDUCATION))

(def_instance MICHIGAN_state
  (state MICHIGAN)
  (location urban)
  (control state)
  (no_of_students THOUS:20+)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:25:1)
  (sat verbal 450)
  (sat math 500)
  (expenses THOUS$:4_)
  (percent_financial_aid 10)
  (no_applicants thous:17+)
  (percent_admittance 90)
  (percent_enrolled 50)
  (academics scale:1_5 2)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS VETERINARY_MEDICINE)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS MEDICINE)
  (ACADEMIC_EMPHASIS AGRICULTURE)
  (ACADEMIC_EMPHASIS TEACHER_EDUCATION))


(def_instance MONMOUTH_COLLEGE
  (state NEWJERSEY)
  (location suburban)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:48:52)
  (STUDENT:FACULTY RATIO:15:1)
  (sat verbal 500)
  (sat math 550)
  (expenses THOUS$:7_10)
  (percent_financial_aid 60)
  (no_applicants thous:4_)
  (percent_admittance 80)
  (percent_enrolled 40)
  (academics scale:1_5 3)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS ACCOUNTING)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS)
  (ACADEMIC_EMPHASIS COMPUTER_SCIENCE)
  (ACADEMIC_EMPHASIS MARKETING))

(def_instance CLARKSON_UNIVERSITY
  (state ny)
  (location SMALL_CITY)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:80:20)
  (STUDENT:FACULTY RATIO:20:1)
  (sat verbal 535)
  (sat math 640)
  (expenses THOUS$:10+)
  (percent_financial_aid 80)
  (no_applicants thous:4_)
  (percent_admittance 70)
  (percent_enrolled 30)
  (academics scale:1_5 3)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS MANAGEMENT))
(def_instance CLARK_UNIVERSITY
  (state MASSACHUSETTS)
  (location urban)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:45:55)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 550)
  (sat math 580)
  (expenses THOUS$:10+)
  (percent_financial_aid 50)
  (no_applicants thous:4_)
  (percent_admittance 60)
  (percent_enrolled 30)
  (academics scale:1_5 4)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS PSYCHOLOGY)
  (ACADEMIC_EMPHASIS GEOGRAPHY)
  (ACADEMIC_EMPHASIS ARTS))

(def_instance COLORADO_COLLEGE
  (state COLORADO)
  (location urban)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:1:9)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 600)
  (sat math 600)
  (expenses THOUS$:7_10)
  (percent_financial_aid 40)
  (no_applicants thous:4_)
  (percent_admittance 30)
  (percent_enrolled 0)
  (academics scale:1_5 3)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS MINING)
  (ACADEMIC_EMPHASIS MANAGEMENT))

(def_instance SUNY_PLATTSBURGH
  (state ny)
  (location SMALL_TOWN)
  (control state)
  (no_of_students THOUS:5_10)
  (male:female ratio:2:3)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 600)
  (sat math 600)
  (expenses THOUS$:7_10)
  (percent_financial_aid 60)
  (no_applicants thous:4_7)
  (percent_admittance 40)
  (percent_enrolled 20)
  (academics scale:1_5 3)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS COMPUTER_SCIENCE)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS))

(def_instance CHALMERS_UNIVERSITY_OF_TECHNOLOGY
  (state FOREIGN)
  (location urban)
  (control state)
  (no_of_students THOUS:5_10)
  (male:female ratio:20:80)
  (STUDENT:FACULTY RATIO:10:1)
  (sat verbal 0)
  (sat math 0)
  (expenses THOUS$:4_)
  (percent_financial_aid 100)
  (ACADEMIC_EMPHASIS LOANS)
  (no_applicants thous:4_7)
  (percent_admittance 20)
  (percent_enrolled 90)
  (academics scale:1_5 4)
  (social scale:1_5 5)
  (quality_of_life scale:1_5 5)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS ARCHITECTURE))

(def_instance GOTHENBURG_UNIVERSITY
  (state FOREIGN)
  (location urban)
  (control state)
  (no_of_students THOUS:10_15)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:15:1)
  (sat verbal 0)
  (sat math 0)
  (expenses THOUS$:4_)
  (percent_financial_aid 100)
  (ACADEMIC_EMPHASIS LOANS)
  (no_applicants thous:10_13)
  (percent_admittance 30)
  (percent_enrolled 70)
  (academics scale:1_5 3)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS HUMANITIES)
  (ACADEMIC_EMPHASIS SCIENCE)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS))

(def_instance UNIVERSITY_OF_TULSA
  (state OKLAHOMA)
  (location suburban)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:60:40)
  (STUDENT:FACULTY RATIO:16:1)
  (sat verbal 489)
  (sat math 529)
  (expenses THOUS$:4_)
  (percent_financial_aid 50)
  (no_applicants thous:4_)
  (percent_admittance 80)
  (percent_enrolled 40)
  (academics scale:1_5 3)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS))

(def_instance UNIVERSITY_OF_DENVER
  (state COLORADO)
  (location suburban)
  (control state)
  (no_of_students THOUS:5_)
  (male:female ratio:70:30)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 510)
  (sat math 540)
  (expenses THOUS$:4_7)
  (percent_financial_aid 50)
  (no_applicants thous:4_)
  (percent_admittance 70)
  (percent_enrolled 50)
  (academics scale:1_5 3)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS MANAGEMENT))

(def_instance HOLY_CROSS
  (state MASSACHUSETTS)
  (location SMALL_CITY)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:10:1)
  (sat verbal 600)
  (sat math 575)
  (expenses THOUS$:7_10)
  (percent_financial_aid 0)
  (academics scale:1_5 3)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS BIOLOGY)
  (ACADEMIC_EMPHASIS CHEMISTRY)
  (ACADEMIC_EMPHASIS CLASSICS)
  (ACADEMIC_EMPHASIS ECONOMICS)
  (ACADEMIC_EMPHASIS ENGLISH)
  (ACADEMIC_EMPHASIS HISTORY)
  (ACADEMIC_EMPHASIS PHYSICS)
  (ACADEMIC_EMPHASIS POLITICAL_SCIENCE)
  (ACADEMIC_EMPHASIS PSYCHOLOGY))

(def_instance BUCKNELL
  (state PENNSYLVANIA)
  (location SMALL_TOWN)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:60:40)
  (STUDENT:FACULTY RATIO:8:1)
  (sat verbal 600)
  (sat math 500)
  (expenses THOUS$:7_10)
  (percent_financial_aid 75)
  (no_applicants thous:4_7)
  (percent_admittance 35)
  (percent_enrolled 15)
  (academics scale:1_5 4)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS CHEMISTRY)
  (ACADEMIC_EMPHASIS CLASSICS)
  (ACADEMIC_EMPHASIS ECONOMICS)
  (ACADEMIC_EMPHASIS FOREIGN_LANGUAGES)
  (ACADEMIC_EMPHASIS MATHEMATICS)
  (ACADEMIC_EMPHASIS POLITICAL_SCIENCE)
  (ACADEMIC_EMPHASIS PSYCHOLOGY)
  (MASCOT BISON))

(def_instance UNIVERSITY_OF_THE_PACIFIC
  (state CALIFORNIA)
  (location urban)
  (control private)
  (no_of_students THOUS:5_10)
  (male:female ratio:48:52)
  (STUDENT:FACULTY RATIO:17:1)
  (sat verbal 560)
  (sat math 550)
  (expenses THOUS$:10+)
  (percent_financial_aid 65)
  (no_applicants thous:4_)
  (percent_admittance 80)
  (percent_enrolled 40)
  (academics scale:1_5 3)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS TEACHER_EDUCATION)
  (ACADEMIC_EMPHASIS MUSIC)
  (ACADEMIC_EMPHASIS PHARMACY))

(def_instance UNIVERSITY_OF_THE_SOUTH
  (state TENNESSEE)
  (location suburban)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:40:60)
  (STUDENT:FACULTY RATIO:10:1)
  (sat verbal 540)
  (sat math 560)
  (expenses THOUS$:7_10)
  (percent_financial_aid 40)
  (no_applicants thous:4_)
  (percent_admittance 75)
  (percent_enrolled 50)
  (academics scale:1_5 3)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS AMERICAN_STUDIES)
  (ACADEMIC_EMPHASIS ASIAN//ORIENTAL_STUDIES)
  (ACADEMIC_EMPHASIS BIOLOGY))

(def_instance UNIVERSITY_OF_TOLEDO
  (state OHIO)
  (location urban)
  (control state)
  (no_of_students THOUS:15_20)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:20:1)
  (sat verbal 450)
  (sat math 450)
  (expenses THOUS$:4_)
  (percent_financial_aid 75)
  (no_applicants thous:4_7)
  (percent_admittance 95)
  (percent_enrolled 70)
  (academics scale:1_5 1)
  (social scale:1_5 2)
  (quality_of_life scale:1_5 2)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS MUSIC)
  (ACADEMIC_EMPHASIS PHARMACY)
  (ACADEMIC_EMPHASIS TEACHER_EDUCATION))

(def_instance UNIVERSITY_OF_THE_DISTRICT_OF_COLUMBIA
  (state DISTRICT_OF_COLUMBIA)
  (location urban)
  (control state)
  (no_of_students THOUS:5_10)
  (male:female ratio:44:56)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 500)
  (sat math 510)
  (expenses THOUS$:4_)
  (percent_financial_aid 30)
  (no_applicants thous:4_)
  (percent_admittance 95)
  (percent_enrolled 80)
  (academics scale:1_5 2)
  (social scale:1_5 2)
  (quality_of_life scale:1_5 2)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS COMPUTER_SCIENCE)
  (ACADEMIC_EMPHASIS TEACHER_EDUCATION)
  (ACADEMIC_EMPHASIS HISTORY))

(def_instance UNIVERSITY_OF_SOUTHDAKOTA
  (state SOUTHDAKOTA)
  (location suburban)
  (control state)
  (no_of_students THOUS:5_)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:19:1)
  (sat verbal ACT_21)
  (sat math ACT_21)
  (expenses THOUS$:4_)
  (percent_financial_aid 85)
  (no_applicants thous:4_)
  (percent_admittance 80)
  (percent_enrolled 80)
  (academics scale:1_5 2)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS LIBERAL_ARTS)
  (ACADEMIC_EMPHASIS MATH_AND_SCIENCE))

(def_instance YANKTOWN_COLLEGE
  (state SOUTHDAKOTA)
  (location suburban)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:70:30)
  (STUDENT:FACULTY RATIO:10:1)
  (sat verbal 450)
  (sat math 400)
  (expenses THOUS$:4_7)
  (percent_financial_aid 95)
  (no_applicants thous:4_)
  (percent_admittance 95)
  (percent_enrolled 90)
  (academics scale:1_5 1)
  (social scale:1_5 2)
  (quality_of_life scale:1_5 2)
  (ACADEMIC_EMPHASIS SOCIAL_SCIENCE)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION))

(def_instance BAYLOR_UNIVERSITY
  (state TEXAS)
  (location urban)
  (control private)
  (no_of_students THOUS:5_10)
  (male:female ratio:45:559)
  (STUDENT:FACULTY RATIO:21:1)
  (sat verbal 485)
  (sat math 521)
  (expenses THOUS$:4_7)
  (percent_financial_aid 65)
  (no_applicants thous:10_13)
  (percent_admittance 65)
  (percent_enrolled 75)
  (academics scale:1_5 4)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS PHILOSOPHY)
  (ACADEMIC_EMPHASIS ENGLISH)
  (ACADEMIC_EMPHASIS SOCIAL_SCIENCE))

(def_instance DALLAS_BAPTIST_COLLEGE
  (state TEXAS)
  (location suburban)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:55:45)
  (STUDENT:FACULTY RATIO:19:1)
  (sat verbal ACT_15)
  (sat math ACT_15)
  (expenses THOUS$:4_)
  (percent_financial_aid 65)
  (no_applicants thous:4_)
  (percent_admittance 100)
  (percent_enrolled 40)
  (academics scale:1_5 1)
  (social scale:1_5 2)
  (quality_of_life scale:1_5 2)
  (ACADEMIC_EMPHASIS SOCIAL_SCIENCE)
  (ACADEMIC_EMPHASIS ENGLISH))

(def_instance SUNY_BINGHAMTON
  (state ny)
  (location suburban)
  (control state)
  (no_of_students THOUS:10_15)
  (male:female ratio:45:55)
  (STUDENT:FACULTY RATIO:15:1)
  (sat verbal 575)
  (sat math 525)
  (expenses THOUS$:4_)
  (percent_financial_aid 80)
  (no_applicants thous:10_13)
  (percent_admittance 50)
  (percent_enrolled 30)
  (academics scale:1_5 4)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 2))

(def_instance SUNY_BUFFALO
  (state ny)
  (location urban)
  (control state)
  (no_of_students THOUS:20+)
  (male:female ratio:60:40)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 450)
  (sat math 525)
  (expenses THOUS$:4_7)
  (percent_financial_aid 50)
  (no_applicants thous:10_13)
  (percent_admittance 90)
  (percent_enrolled 30)
  (academics scale:1_5 4)
  (social scale:1_5 2)
  (quality_of_life scale:1_5 2)
  (ACADEMIC_EMPHASIS ARCHITECTURE_AND_ENVIROMENTAL_DESIGN)
  (ACADEMIC_EMPHASIS ARTS_AND_LETTERS)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS HEALTH_SCIENCE)
  (ACADEMIC_EMPHASIS MANAGEMENT)
  (ACADEMIC_EMPHASIS NATURAL_SCIENCES)
  (ACADEMIC_EMPHASIS SOCIAL_SCIENCE))

(def_instance SUNY_ALBANY
  (state ny)
  (location suburban)
  (control state)
  (no_of_students THOUS:15_20)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:19:1)
  (sat verbal 525)
  (sat math 575)
  (expenses THOUS$:4_7)
  (percent_financial_aid 80)
  (no_applicants thous:13_17)
  (percent_admittance 60)
  (percent_enrolled 30)
  (academics scale:1_5 4)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS ARTS_AND_SCIENCES)
  (ACADEMIC_EMPHASIS PROFESSIONAL_STUDIES))

(def_instance OHIO_state
  (state OHIO)
  (location urban)
  (control state)
  (no_of_students THOUS:20+)
  (male:female ratio:55:45)
  (STUDENT:FACULTY RATIO:16:1)
  (sat verbal 450)
  (sat math 500)
  (expenses THOUS$:4_7)
  (percent_financial_aid 30)
  (no_applicants thous:17+)
  (percent_admittance 90)
  (percent_enrolled 65)
  (academics scale:1_5 4)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS ADMINISTRATIVE_SCIENCE)
  (ACADEMIC_EMPHASIS AGRICULTURE)
  (ACADEMIC_EMPHASIS ARTS_AND_SCIENCES)
  (ACADEMIC_EMPHASIS DENTISTRY)
  (ACADEMIC_EMPHASIS EDUCATION)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS LAW)
  (ACADEMIC_EMPHASIS MEDICINE)
  (ACADEMIC_EMPHASIS OPTOMETRY)
  (ACADEMIC_EMPHASIS PHARMACY)
  (ACADEMIC_EMPHASIS SOCIAL_WORK)
  (ACADEMIC_EMPHASIS VETERINARY_MEDICINE))

(def_instance UNIVERSITY_OF_WASHINGTON
  (state WASHINGTON)
  (location urban)
  (control state)
  (no_of_students THOUS:20+)
  (male:female ratio:50:50)
  (STUDENT:FACULTY RATIO:15:1)
  (sat verbal 525)
  (sat math 575)
  (expenses THOUS$:4_7)
  (percent_financial_aid 35)
  (no_applicants thous:10_13)
  (percent_admittance 65)
  (percent_enrolled 60)
  (academics scale:1_5 4)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3))


(def_instance SUNY_STONY_BROOK
  (state ny)
  (location suburban)
  (control state)
  (no_of_students THOUS:10_15)
  (male:female ratio:55:45)
  (STUDENT:FACULTY RATIO:15:1)
  (sat verbal 500)
  (sat math 575)
  (expenses THOUS$:4_)
  (percent_financial_aid 75)
  (no_applicants thous:10_13)
  (percent_admittance 70)
  (percent_enrolled 30)
  (academics scale:1_5 4)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 2)
  (ACADEMIC_EMPHASIS ALLIED_HEALTH_PROFESSIONS))

(def_instance UNIVERSITY_OF_NORTHCAROLINA
  (state NORTHCAROLINA)
  (location SMALL_CITY)
  (control state)
  (no_of_students THOUS:20+)
  (male:female ratio:3:4)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 510)
  (sat math 552)
  (expenses THOUS$:4_7)
  (no_applicants thous:17+)
  (percent_admittance 26.9)
  (percent_enrolled 80)
  (academics scale:1_5 3)
  (social scale:1_5 4)
  (quality_of_life scale:1_5 4)
  (ACADEMIC_EMPHASIS ARTS_AND_SCIENCES)
  (ACADEMIC_EMPHASIS BUSINESS_ADMINISTRATION)
  (ACADEMIC_EMPHASIS EDUCATION)
  (ACADEMIC_EMPHASIS JOURNALISM)
  (ACADEMIC_EMPHASIS MEDICINE)
  (ACADEMIC_EMPHASIS NURSING)
  (ACADEMIC_EMPHASIS PHARMACY)
  (ACADEMIC_EMPHASIS PUBLIC_HEALTH))

(def_instance NORTHCAROLINA_state_UNIVERSITY
  (state NORTHCAROLINA)
  (location urban)
  (control state)
  (no_of_students THOUS:20+)
  (male:female ratio:9:4)
  (STUDENT:FACULTY RATIO:14:1)
  (sat verbal 466)
  (sat math 538)
  (expenses THOUS$:4_7)
  (percent_financial_aid 0)
  (no_applicants thous:4_)
  (percent_admittance 0)
  (percent_enrolled 0)
  (academics scale:1_5 2)
  (social scale:1_5 3)
  (quality_of_life scale:1_5 3)
  (ACADEMIC_EMPHASIS AGRICULTURE)
  (ACADEMIC_EMPHASIS EDUCATION)
  (ACADEMIC_EMPHASIS ENGINEERING)
  (ACADEMIC_EMPHASIS HUMANITIES)
  (ACADEMIC_EMPHASIS MATHEMATICS)
  (ACADEMIC_EMPHASIS TEXTILES))

(def_instance WALLA_WALLA_COLLEGE
  (state WASHINGTON)
  (location SMALL_TOWN)
  (control private)
  (no_of_students THOUS:5_)
  (male:female ratio:54:46)
  (STUDENT:FACULTY RATIO:10:1)
